1703783700000 42506.00000000 42641.10000000 42504.34000000 42571.41000000 507.92964000 1703784599999 21632550.02005480 16676 298.29840000 12703131.67276690 0
1703784600000 42571.41000000 42630.06000000 42543.88000000 42560.48000000 272.35682000 1703785499999 11597056.57609180 11148 141.30305000 6016321.34071040 0
1703785500000 42560.47000000 42569.08000000 42458.27000000 42539.60000000 310.56318000 1703786399999 13201579.86136530 11821 153.12205000 6508581.51665830 0
1703786400000 42539.61000000 42563.99000000 42440.92000000 42527.01000000 300.66453000 1703787299999 12777679.26451600 11908 151.65743000 6444777.78022750 0
1703787300000 42527.00000000 42578.89000000 42423.81000000 42578.89000000 235.32162000 1703788199999 9999046.48878660 11481 115.70955000 4916913.86386850 0
1703788200000 42578.88000000 42640.00000000 42381.94000000 42407.97000000 375.91431000 1703789099999 15973188.77752510 15054 170.77412000 7255529.20344140 0
1703789100000 42407.97000000 42490.93000000 42397.48000000 42480.00000000 251.23029000 1703789999999 10663535.29698630 9084 145.35058000 6169104.53178770 0
1703790000000 42480.00000000 42598.55000000 42460.00000000 42598.54000000 209.57598000 1703790899999 8914025.27865940 9066 115.88295000 4929128.05301050 0
1703790900000 42598.54000000 42725.30000000 42568.18000000 42607.19000000 416.81580000 1703791799999 17767877.25055800 13982 204.85875000 8731820.30553450 0
1703791800000 42607.19000000 42615.00000000 42524.94000000 42605.99000000 188.00419000 1703792699999 8004605.90965230 9256 98.12121000 4177201.40630780 0
1703792700000 42605.99000000 42651.10000000 42576.00000000 42610.64000000 193.83318000 1703793599999 8261438.55386620 8653 94.51660000 4028249.62640470 0
1703793600000 42610.64000000 42613.81000000 42414.90000000 42436.78000000 289.73354000 1703794499999 12311312.96955150 13557 120.02105000 5098951.54023610 0
1703794500000 42436.78000000 42508.00000000 42432.04000000 42467.15000000 202.94415000 1703795399999 8618932.01345130 8934 104.60478000 4442341.36429010 0
1703795400000 42467.15000000 42557.52000000 42370.81000000 42533.70000000 324.21591000 1703796299999 13770566.99921150 13144 157.43720000 6687462.56821900 0
1703796300000 42533.70000000 42533.71000000 42485.41000000 42506.43000000 223.35872000 1703797199999 9494549.52540470 7522 116.43081000 4949004.47955050 0
1703797200000 42506.42000000 42615.99000000 42444.48000000 42591.10000000 319.69092000 1703798099999 13603318.02377960 12281 134.71056000 5731628.60687380 0
1703798100000 42591.11000000 42600.00000000 42561.10000000 42595.11000000 149.56302000 1703798999999 6368120.30311110 6590 77.11562000 3283328.81474250 0
1703799000000 42595.11000000 42595.11000000 42452.42000000 42454.01000000 246.20000000 1703799899999 10466301.92124330 9690 101.37160000 4309268.73406530 0
1703799900000 42454.01000000 42477.90000000 42334.99000000 42454.00000000 362.89480000 1703800799999 15386894.70146120 13965 160.68926000 6812697.83228270 0
1703800800000 42454.00000000 42592.26000000 42375.01000000 42592.26000000 334.80742000 1703801699999 14224371.09701490 12387 140.83676000 5984428.47086400 0
1703801700000 42592.26000000 42592.26000000 42486.00000000 42497.98000000 134.14896000 1703802599999 5704942.99867520 6290 46.56318000 1979646.23512840 0
1703802600000 42497.99000000 42561.55000000 42497.98000000 42561.51000000 129.37910000 1703803499999 5504150.03006740 5499 67.99059000 2892357.15016360 0
1703803500000 42561.50000000 42626.07000000 42557.11000000 42626.07000000 165.58029000 1703804399999 7051794.07276430 6545 82.72048000 3522984.91194480 0
1703804400000 42626.07000000 42630.96000000 42531.10000000 42555.90000000 328.93336000 1703805299999 14008015.17935140 10519 115.06072000 4899416.30047060 0
1703805300000 42555.90000000 42740.02000000 42538.00000000 42698.56000000 377.02821000 1703806199999 16085707.29582360 12005 228.43521000 9746005.50719840 0
1703806200000 42698.56000000 42745.97000000 42660.01000000 42711.35000000 358.56906000 1703807099999 15315332.09199480 8959 207.05308000 8843279.04220940 0
1703807100000 42711.34000000 42720.46000000 42563.75000000 42563.76000000 237.91643000 1703807999999 10143976.47777360 9015 81.06077000 3456156.37711480 0
1703808000000 42563.76000000 42677.75000000 42563.75000000 42670.00000000 249.59647000 1703808899999 10639848.39544310 10652 125.00095000 5327665.71256390 0
1703808900000 42669.99000000 42685.18000000 42570.53000000 42630.94000000 404.66272000 1703809799999 17251786.52938080 13480 185.59516000 7912294.03094850 0
1703809800000 42630.95000000 42646.00000000 42513.81000000 42597.68000000 371.81842000 1703810699999 15831474.49013160 15662 173.12566000 7370927.46972840 0
1703810700000 42597.69000000 42611.10000000 42367.07000000 42407.11000000 494.15110000 1703811599999 20984044.94924110 19533 195.31318000 8294339.11570390 0
1703811600000 42407.12000000 42520.02000000 42100.00000000 42463.97000000 1060.34124000 1703812499999 44873761.33912000 37334 527.55737000 22324294.02598720 0
1703812500000 42463.97000000 42539.82000000 42303.67000000 42384.23000000 474.93013000 1703813399999 20154196.85037570 18249 250.63674000 10637569.57461360 0
1703813400000 42384.22000000 42409.44000000 42088.92000000 42255.92000000 804.15265000 1703814299999 33964905.31822510 28509 375.21452000 15849179.04697580 0
1703814300000 42255.92000000 42345.08000000 42154.66000000 42332.01000000 454.00972000 1703815199999 19179435.66092310 16806 241.07952000 10184342.01640180 0
1703815200000 42332.00000000 42368.87000000 42261.10000000 42305.69000000 258.91313000 1703816099999 10954702.10827100 12767 124.69232000 5276095.70500140 0
1703816100000 42305.70000000 42390.04000000 42297.12000000 42326.00000000 281.26239000 1703816999999 11910620.30922110 12114 142.49466000 6033746.10904920 0
1703817000000 42326.00000000 42453.61000000 42313.77000000 42448.21000000 280.58107000 1703817899999 11901684.61657240 12165 167.14572000 7089458.53586020 0
1703817900000 42448.21000000 42625.33000000 42442.88000000 42574.71000000 715.93243000 1703818799999 30471819.14619780 23794 416.73091000 17735165.12019970 0
1703818800000 42574.72000000 42591.10000000 42518.98000000 42526.76000000 184.53827000 1703819699999 7851349.66354300 8850 94.01933000 3999776.66817500 0
1703819700000 42526.76000000 42596.00000000 42456.26000000 42581.83000000 180.95446000 1703820599999 7692851.10026750 9012 115.03331000 4890240.30777180 0
1703820600000 42581.83000000 42800.00000000 42574.00000000 42711.10000000 475.15402000 1703821499999 20289756.59897370 22743 297.05566000 12682716.65404940 0
1703821500000 42711.10000000 42774.06000000 42697.41000000 42697.42000000 434.40993000 1703822399999 18565666.08142950 12539 213.97179000 9144216.70618730 0
1703822400000 42697.42000000 42766.68000000 42656.00000000 42669.71000000 345.40754000 1703823299999 14750053.45906060 11256 118.86861000 5076304.46664510 0
1703823300000 42669.72000000 42680.00000000 42594.01000000 42617.40000000 177.68704000 1703824199999 7577181.58987080 8833 71.30286000 3040502.91287440 0
1703824200000 42617.40000000 42659.81000000 42594.05000000 42659.81000000 93.31152000 1703825099999 3977282.62580940 6528 44.71710000 1906021.90575490 0
1703825100000 42659.81000000 42699.00000000 42631.10000000 42661.96000000 131.66559000 1703825999999 5617798.86232370 7601 56.43729000 2407743.97509210 0
1703826000000 42661.96000000 42669.64000000 42602.08000000 42606.55000000 208.74075000 1703826899999 8897691.71353720 7114 97.17766000 4142181.16651080 0
1703826900000 42606.56000000 42620.04000000 42521.76000000 42521.77000000 199.15130000 1703827799999 8479601.30718220 8833 60.00684000 2554932.36973470 0
1703827800000 42521.77000000 42634.17000000 42506.76000000 42634.17000000 223.59275000 1703828699999 9514965.37236210 7503 165.16343000 7028734.80400230 0
1703828700000 42634.16000000 42702.79000000 42604.32000000 42677.71000000 203.60877000 1703829599999 8685085.18033540 8564 108.41699000 4624594.25517230 0
1703829600000 42677.71000000 42688.00000000 42638.56000000 42642.15000000 125.63839000 1703830499999 5359553.36307940 7325 62.67426000 2673512.20265870 0
1703830500000 42642.14000000 42689.77000000 42631.94000000 42689.77000000 164.30430000 1703831399999 7007094.57589180 7058 54.57203000 2327488.90074500 0
1703831400000 42689.77000000 42689.77000000 42621.10000000 42653.21000000 248.98859000 1703832299999 10621798.42750230 9026 119.98104000 5118100.06505210 0
1703832300000 42653.22000000 42653.22000000 42510.00000000 42531.13000000 248.94583000 1703833199999 10595936.32045760 10660 100.96799000 4296636.46109340 0
1703833200000 42531.12000000 42570.12000000 42491.52000000 42513.05000000 237.13840000 1703834099999 10086192.49431790 9797 130.41045000 5547105.02461400 0
1703834100000 42513.04000000 42513.05000000 42397.68000000 42477.41000000 346.23943000 1703834999999 14701294.64105790 12968 156.00822000 6624825.07886790 0
1703835000000 42477.41000000 42487.46000000 42222.00000000 42331.95000000 1015.47255000 1703835899999 42977051.13538560 23635 450.54150000 19064556.82687090 0
1703835900000 42331.95000000 42420.01000000 42242.67000000 42273.34000000 1161.16397000 1703836799999 49147918.83676120 19674 579.26790000 24518293.19847670 0
