1692921600.0,26180.05000000,26314.05000000,25777.15000000,26060.01000000,27753.33772000,1693007999999,722611079.18980740,611438,13258.65894000,345214226.91825400,0
1693008000.0,26060.00000000,26125.77000000,25985.92000000,26017.37000000,10022.22322000,1693094399999,261041530.47580380,329412,4681.90628000,121952627.59767490,0
1693094400.0,26017.38000000,26182.23000000,25966.11000000,26101.77000000,12099.64216000,1693180799999,315548363.01937760,349090,6170.48664000,160918200.39360970,0
1693180800.0,26101.78000000,26253.99000000,25864.50000000,26120.00000000,22692.62655000,1693267199999,591008939.17657000,523057,10912.40549000,284226173.79343950,0
1693267200.0,26120.00000000,28142.85000000,25922.00000000,27716.34000000,74251.99488000,1693353599999,2023326050.75847910,1137083,37945.55071000,1034244032.38146630,0
1693353600.0,27716.34000000,27768.57000000,27017.24000000,27299.99000000,35448.25848000,1693439999999,969086451.16252570,690292,16715.57712000,456926409.72973200,0
1693440000.0,27299.99000000,27587.51000000,25655.01000000,25940.78000000,51032.80401000,1693526399999,1360373186.01167090,944690,24598.11397000,655707233.88490080,0
1693526400.0,25940.77000000,26156.00000000,25333.75000000,25805.05000000,41032.15056000,1693612799999,1059444591.70974940,881179,19960.99030000,515429946.18317240,0
1693612800.0,25805.04000000,25987.50000000,25752.47000000,25869.51000000,16250.77698000,1693699199999,419812969.94685980,567728,7634.91416000,197234437.02204840,0
1693699200.0,25869.52000000,26135.00000000,25800.00000000,25971.21000000,17474.47667000,1693785599999,453100690.10210770,496412,8583.16498000,222581536.02684670,0
1693785600.0,25971.21000000,26108.02000000,25631.21000000,25826.02000000,21777.59609000,1693871999999,563532890.56999930,596830,10177.36860000,263365883.42955560,0
1693872000.0,25826.03000000,25915.49000000,25562.62000000,25792.10000000,21323.39337000,1693958399999,548893707.60020050,566736,9926.65838000,255537038.46609570,0
1693958400.0,25792.11000000,26040.00000000,25372.51000000,25759.95000000,27262.52386000,1694044799999,700763180.80116770,636302,12736.70564000,327416444.78409590,0
1694044800.0,25759.95000000,26443.14000000,25615.38000000,26255.00000000,27687.49567000,1694131199999,718923008.90711830,631929,13506.19156000,350741324.29203730,0
1694131200.0,26255.00000000,26445.50000000,25647.26000000,25910.50000000,28999.76471000,1694217599999,754184537.10969230,646852,14238.89945000,370236844.43140760,0
1694217600.0,25910.50000000,25945.09000000,25796.64000000,25901.61000000,10980.62277000,1694303999999,284109473.80757830,359038,5212.44349000,134863388.76288590,0
1694304000.0,25901.60000000,26033.66000000,25570.57000000,25841.61000000,18738.26914000,1694390399999,483577459.20553450,489773,8747.51072000,225752901.04035010,0
1694390400.0,25841.60000000,25900.69000000,24901.00000000,25162.52000000,41682.32000000,1694476799999,1057371884.66970660,864138,19664.90243000,498821645.38522220,0
1694476800.0,25162.53000000,26567.00000000,25131.48000000,25840.10000000,56434.38537000,1694563199999,1464393036.96166230,1047056,27720.51830000,719147319.97870640,0
